Year,Word,Frequency,Percentage
1896,adaptiveness,0,0.0
1896,pluralism,0,0.0
1896,personalize,0,0.0
1896,encourage,115,0.004366669628407806
1896,diverse,18,0.0006834787244464392
1897,urban,15,0.000720176414414475
1897,choose,336,0.016131951682884237
1897,get,2725,0.13083204861862963
1897,feel,1702,0.08171601715556243
1897,individual,301,0.014451540049250465
1897,self,87,0.004177023203603955
1897,unique,27,0.001296317545946055
1897,child,1138,0.05463738397357816
1897,rural,56,0.00268865861381404
1897,obliged,0,0.0
1897,give,3295,0.15819875236637967
1897,act,714,0.034280397326129
1897,obedience,49,0.002352576287087285
1897,authority,287,0.013779375395796956
1897,belong,289,0.013875398917718884
1897,pray,144,0.00691369357837896
1897,restrain,46,0.00220854100420439
1897,prevent,257,0.012339022566968004
1897,comply,29,0.001392341067867985
1897,constrain,16,0.0007681881753754399
1897,uniformity,29,0.001392341067867985
1897,adhere,13,0.0006241528924925449
1897,enforce,105,0.005041234900901325
1897,proscribe,4,0.00019204704384385998
1897,abide,26,0.0012483057849850899
1897,dictate,43,0.002064505721321495
1897,circumscribe,1,4.8011760960964995e-05
1897,impose,78,0.00374491735495527
1897,uphold,30,0.00144035282882895
1897,discourage,55,0.002640646852853075
1897,compel,176,0.008450069929129838
1897,forbid,114,0.00547334074955001
1897,confine,83,0.003984976159760094
1897,govern,130,0.00624152892492545
1897,prohibit,28,0.00134432930690702
1897,preclude,8,0.00038409408768771996
1897,allow,455,0.021845351237239075
1897,freedom,227,0.010898669738139055
1897,create,200,0.009602352192192999
1897,variability,0,0.0
1897,autonomy,5,0.00024005880480482497
1897,openness,3,0.000144035282882895
1897,leeway,1,4.8011760960964995e-05
1897,flexibility,4,0.00019204704384385998
1897,broadmindedness,0,0.0
1897,transformatory,0,0.0
1897,customize,0,0.0
1897,subjectivities,0,0.0
1897,modify,61,0.002928717418618865
1897,limitless,2,9.602352192192999e-05
1897,empower,9,0.000432105848648685
1897,adaptiveness,0,0.0
1897,pluralism,0,0.0
1897,personalize,1,4.8011760960964995e-05
1897,encourage,102,0.0048971996180184295
1897,diverse,11,0.0005281293705706149
1898,urban,13,0.0007613465526520922
1898,choose,276,0.016163972963998265
1898,get,2124,0.1243923136794649
1898,feel,1508,0.08831620010764268
1898,individual,202,0.011830154125824817
1898,self,65,0.0038067327632604606
1898,unique,18,0.0010541721498259736
1898,child,1253,0.07338209465177473
1898,rural,26,0.0015226931053041843
1898,obliged,0,0.0
1898,give,2832,0.16585641823928654
1898,act,636,0.03724741596051774
1898,obedience,34,0.001991214060782395
1898,authority,288,0.016866754397215578
1898,belong,202,0.011830154125824817
1898,pray,159,0.009311853990129435
1898,restrain,37,0.002166909419086724
1898,prevent,207,0.012122979722998698
1898,comply,22,0.001288432627565079
1898,constrain,9,0.0005270860749129868
1898,uniformity,25,0.001464127985869408
1898,adhere,20,0.0011713023886955264
1898,enforce,70,0.004099558360434343
1898,proscribe,4,0.00023426047773910527
1898,abide,17,0.0009956070303911975
1898,dictate,31,0.001815518702478066
1898,circumscribe,1,5.856511943477632e-05
1898,impose,82,0.004802339793651658
1898,uphold,17,0.0009956070303911975
1898,discourage,38,0.0022254745385215003
1898,compel,127,0.007437770168216592
1898,forbid,94,0.005505121226868974
1898,confine,58,0.0033967769272170265
1898,govern,104,0.006090772421216737
1898,prohibit,20,0.0011713023886955264
1898,preclude,6,0.0003513907166086579
1898,allow,297,0.017393840472128566
1898,freedom,131,0.007672030645955698
1898,create,96,0.005622251465738527
1898,variability,4,0.00023426047773910527
1898,autonomy,7,0.0004099558360434343
1898,openness,6,0.0003513907166086579
1898,leeway,1,5.856511943477632e-05
1898,flexibility,2,0.00011713023886955264
1898,broadmindedness,0,0.0
1898,transformatory,0,0.0
1898,customize,0,0.0
1898,subjectivities,0,0.0
1898,modify,37,0.002166909419086724
1898,limitless,3,0.00017569535830432896
1898,empower,8,0.00046852095547821054
1898,adaptiveness,0,0.0
1898,pluralism,0,0.0
1898,personalize,0,0.0
1898,encourage,62,0.003631037404956132
1898,diverse,7,0.0004099558360434343
1899,urban,21,0.001119252637705383
1899,choose,299,0.01593602565113855
1899,get,2272,0.1210924758507919
1899,feel,1763,0.09396392382259952
1899,individual,279,0.014870070758085802
1899,self,72,0.003837437614989884
1899,unique,51,0.0027181849772845014
1899,child,1545,0.0823450154883246
1899,rural,22,0.0011725503823580203
1899,obliged,0,0.0
1899,give,3043,0.16218503697797523
1899,act,468,0.024943344497434246
1899,obedience,35,0.0018654210628423046
1899,authority,255,0.013590924886422507
1899,belong,239,0.01273816097198031
1899,pray,144,0.007674875229979768
1899,restrain,50,0.0026648872326318638
1899,prevent,187,0.009966678250043172
1899,comply,14,0.0007461684251369219
1899,constrain,15,0.0007994661697895591
1899,uniformity,7,0.00037308421256846097
1899,adhere,9,0.0004796797018737355
1899,enforce,64,0.0034110556577687857
1899,proscribe,1,5.3297744652637277e-05
1899,abide,18,0.000959359403747471
1899,dictate,25,0.0013324436163159319
1899,circumscribe,2,0.00010659548930527455
1899,impose,74,0.003944033104295159
1899,uphold,15,0.0007994661697895591
1899,discourage,62,0.003304460168463511
1899,compel,114,0.00607594289040065
1899,forbid,95,0.005063285742000542
1899,confine,92,0.004903392508042629
1899,govern,93,0.004956690252695267
1899,prohibit,21,0.001119252637705383
1899,preclude,6,0.00031978646791582367
1899,allow,356,0.01897399709633887
1899,freedom,174,0.009273807569558886
1899,create,182,0.009700189526779986
1899,variability,0,0.0
1899,autonomy,4,0.0002131909786105491
1899,openness,1,5.3297744652637277e-05
1899,leeway,2,0.00010659548930527455
1899,flexibility,1,5.3297744652637277e-05
1899,broadmindedness,0,0.0
1899,transformatory,0,0.0
1899,customize,0,0.0
1899,subjectivities,0,0.0
1899,modify,23,0.0012258481270106573
1899,limitless,5,0.00026648872326318643
1899,empower,6,0.00031978646791582367
1899,adaptiveness,0,0.0
1899,pluralism,0,0.0
1899,personalize,0,0.0
1899,encourage,113,0.006022645145748013
1899,diverse,22,0.0011725503823580203
1900,urban,9,0.0003651577806196971
1900,choose,434,0.017608719643216503
1900,get,3216,0.13048304694143842
1900,feel,1885,0.07648026849645878
1900,individual,204,0.008276909694046469
1900,self,88,0.003570431632725927
1900,unique,50,0.0020286543367760953
1900,child,1304,0.052907305103120555
1900,rural,42,0.00170406964289192
1900,obliged,0,0.0
1900,give,3985,0.16168375064105478
1900,act,845,0.034284258291516004
1900,obedience,57,0.0023126659439247485
1900,authority,390,0.01582350382685354
1900,belong,313,0.012699376148218354
1900,pray,245,0.009940406250202866
1900,restrain,67,0.0027183968112799673
1900,prevent,234,0.009494102296112123
1900,comply,31,0.001257765688801179
1900,constrain,21,0.00085203482144596
1900,uniformity,32,0.0012983387755367008
1900,adhere,16,0.0006491693877683504
1900,enforce,72,0.0029212622449575768
1900,proscribe,3,0.00012171926020656569
1900,abide,31,0.001257765688801179
1900,dictate,89,0.0036110047194614493
1900,circumscribe,4,0.0001622923469420876
1900,impose,90,0.0036515778061969708
1900,uphold,28,0.001136046428594613
1900,discourage,48,0.001947508163305051
1900,compel,182,0.007384301785864985
1900,forbid,127,0.0051527820154112815
1900,confine,91,0.0036921508929324926
1900,govern,134,0.005436793622559935
1900,prohibit,19,0.0007708886479749162
1900,preclude,10,0.000405730867355219
1900,allow,592,0.024019267347428964
1900,freedom,173,0.007019144005245288
1900,create,176,0.007140863265451854
1900,variability,0,0.0
1900,autonomy,6,0.00024343852041313138
1900,openness,1,4.05730867355219e-05
1900,leeway,1,4.05730867355219e-05
1900,flexibility,1,4.05730867355219e-05
1900,broadmindedness,0,0.0
1900,transformatory,0,0.0
1900,customize,0,0.0
1900,subjectivities,0,0.0
1900,modify,47,0.0019069350765695294
1900,limitless,7,0.00028401160714865327
1900,empower,12,0.00048687704082626276
1900,adaptiveness,0,0.0
1900,pluralism,0,0.0
1900,personalize,0,0.0
1900,encourage,78,0.0031647007653707077
1900,diverse,15,0.0006085963010328284
1901,urban,1,8.343944048848786e-05
1901,choose,205,0.01710508530014001
1901,get,1151,0.09603879600224953
1901,feel,882,0.07359358651084628
1901,individual,168,0.014017826002065959
1901,self,77,0.006424836917613565
1901,unique,24,0.0020025465717237083
1901,child,570,0.04756048107843808
1901,rural,18,0.0015019099287927815
1901,obliged,0,0.0
1901,give,1812,0.15119226616514
1901,act,369,0.03078915354025202
1901,obedience,18,0.0015019099287927815
1901,authority,152,0.012682794954250155
1901,belong,170,0.014184704883042935
1901,pray,66,0.005507003072240198
1901,restrain,42,0.0035044565005164898
1901,prevent,132,0.011014006144480396
1901,comply,9,0.0007509549643963907
1901,constrain,6,0.0005006366429309271
1901,uniformity,13,0.0010847127263503423
1901,adhere,13,0.0010847127263503423
1901,enforce,32,0.0026700620956316115
1901,proscribe,1,8.343944048848786e-05
1901,abide,14,0.00116815216683883
1901,dictate,25,0.0020859860122121967
1901,circumscribe,0,0.0
1901,impose,50,0.004171972024424393
1901,uphold,10,0.0008343944048848787
1901,discourage,32,0.0026700620956316115
1901,compel,98,0.008177065167871811
1901,forbid,60,0.005006366429309271
1901,confine,48,0.004005093143447417
1901,govern,40,0.0033375776195395147
1901,prohibit,22,0.0018356676907467328
1901,preclude,4,0.00033375776195395144
1901,allow,211,0.01760572194307094
1901,freedom,101,0.008427383489337274
1901,create,77,0.006424836917613565
1901,variability,0,0.0
1901,autonomy,1,8.343944048848786e-05
1901,openness,2,0.00016687888097697572
1901,leeway,2,0.00016687888097697572
1901,flexibility,7,0.000584076083419415
1901,broadmindedness,0,0.0
1901,transformatory,0,0.0
1901,customize,0,0.0
1901,subjectivities,0,0.0
1901,modify,32,0.0026700620956316115
1901,limitless,4,0.00033375776195395144
1901,empower,9,0.0007509549643963907
1901,adaptiveness,0,0.0
1901,pluralism,0,0.0
1901,personalize,0,0.0
1901,encourage,46,0.0038382142624704416
1901,diverse,6,0.0005006366429309271
1902,urban,12,0.0006081948169637698
1902,choose,279,0.014140529494407647
1902,get,3058,0.15498831252293402
1902,feel,1558,0.07896396040246279
1902,individual,231,0.01170775022655257
1902,self,82,0.004155997915919094
1902,unique,26,0.0013177554367548347
1902,child,1425,0.07222313451444766
1902,rural,24,0.0012163896339275396
1902,obliged,0,0.0
1902,give,3313,0.16791245238341412
1902,act,667,0.03380549524290287
1902,obedience,34,0.0017232186480640144
1902,authority,252,0.012772091156239165
1902,belong,278,0.014089846592994
1902,pray,121,0.006132631071051346
1902,restrain,36,0.0018245844508913097
1902,prevent,163,0.00826131293042454
1902,comply,14,0.0007095606197910649
1902,constrain,7,0.00035478030989553243
1902,uniformity,11,0.0005575119155501224
1902,adhere,19,0.0009629751268593023
1902,enforce,73,0.0036998518031962665
1902,proscribe,1,5.068290141364749e-05
1902,abide,25,0.0012670725353411871
1902,dictate,29,0.001469804140995777
1902,circumscribe,3,0.00015204870424094245
1902,impose,70,0.0035478030989553235
1902,uphold,24,0.0012163896339275396
1902,discourage,45,0.002280730563614137
1902,compel,106,0.005372387549846634
1902,forbid,75,0.003801217606023561
1902,confine,72,0.0036491689017826194
1902,govern,63,0.0031930227890597913
1902,prohibit,28,0.0014191212395821297
1902,preclude,8,0.0004054632113091799
1902,allow,262,0.013278920170375642
1902,freedom,190,0.009629751268593022
1902,create,135,0.00684219169084241
1902,variability,0,0.0
1902,autonomy,1,5.068290141364749e-05
1902,openness,0,0.0
1902,leeway,0,0.0
1902,flexibility,2,0.00010136580282729498
1902,broadmindedness,1,5.068290141364749e-05
1902,transformatory,0,0.0
1902,customize,0,0.0
1902,subjectivities,0,0.0
1902,modify,35,0.0017739015494776618
1902,limitless,2,0.00010136580282729498
1902,empower,6,0.0003040974084818849
1902,adaptiveness,0,0.0
1902,pluralism,0,0.0
1902,personalize,0,0.0
1902,encourage,73,0.0036998518031962665
1902,diverse,11,0.0005575119155501224
1903,urban,1,7.725849766215786e-05
1903,choose,171,0.013211203100228995
1903,get,1414,0.10924351569429121
1903,feel,833,0.0643563285525775
1903,individual,218,0.016842352490350414
1903,self,80,0.006180679812972629
1903,unique,27,0.0020859794368782623
1903,child,453,0.03499809944095751
1903,rural,15,0.001158877464932368
1903,obliged,0,0.0
1903,give,2050,0.1583799202074236
1903,act,460,0.03553890892459261
1903,obedience,27,0.0020859794368782623
1903,authority,202,0.015606216527755888
1903,belong,182,0.01406104657451273
1903,pray,57,0.004403734366742998
1903,restrain,40,0.0030903399064863145
1903,prevent,156,0.012052325635296627
1903,comply,15,0.001158877464932368
1903,constrain,11,0.0008498434742837364
1903,uniformity,8,0.0006180679812972629
1903,adhere,14,0.00108161896727021
1903,enforce,66,0.005099060845702419
1903,proscribe,6,0.0004635509859729472
1903,abide,17,0.0013133944602566837
1903,dictate,16,0.0012361359625945258
1903,circumscribe,2,0.00015451699532431572
1903,impose,54,0.0041719588737565245
1903,uphold,16,0.0012361359625945258
1903,discourage,18,0.0013906529579188415
1903,compel,98,0.0075713327708914705
1903,forbid,58,0.0044809928644051564
1903,confine,56,0.00432647586908084
1903,govern,41,0.0031675984041484723
1903,prohibit,14,0.00108161896727021
1903,preclude,8,0.0006180679812972629
1903,allow,300,0.02317754929864736
1903,freedom,124,0.009580053710107575
1903,create,91,0.007030523287256365
1903,variability,0,0.0
1903,autonomy,4,0.00030903399064863144
1903,openness,3,0.0002317754929864736
1903,leeway,1,7.725849766215786e-05
1903,flexibility,3,0.0002317754929864736
1903,broadmindedness,0,0.0
1903,transformatory,0,0.0
1903,customize,0,0.0
1903,subjectivities,0,0.0
1903,modify,24,0.0018542039438917887
1903,limitless,3,0.0002317754929864736
1903,empower,2,0.00015451699532431572
1903,adaptiveness,0,0.0
1903,pluralism,0,0.0
1903,personalize,0,0.0
1903,encourage,48,0.0037084078877835775
1903,diverse,9,0.0006953264789594208
1904,urban,6,0.0003675824165725758
1904,choose,214,0.01311043952442187
1904,get,2609,0.15983708747297504
1904,feel,1316,0.08062307670158494
1904,individual,187,0.011456318649845278
1904,self,53,0.0032469780130577526
1904,unique,28,0.0017153846106720202
1904,child,982,0.060160988845711576
1904,rural,23,0.0014090659301948737
1904,obliged,0,0.0
1904,give,2718,0.16651483470737682
1904,act,505,0.030938186728191795
1904,obedience,27,0.001654120874576591
1904,authority,248,0.015193406551666466
1904,belong,256,0.015683516440429902
1904,pray,97,0.005942582401256642
1904,restrain,45,0.0027568681242943183
1904,prevent,216,0.013232966996612729
1904,comply,14,0.0008576923053360101
1904,constrain,16,0.000980219777526869
1904,uniformity,11,0.0006739010970497223
1904,adhere,11,0.0006739010970497223
1904,enforce,48,0.0029406593325806063
1904,proscribe,2,0.0001225274721908586
1904,abide,12,0.0007351648331451516
1904,dictate,28,0.0017153846106720202
1904,circumscribe,4,0.0002450549443817172
1904,impose,54,0.003308241749153182
1904,uphold,18,0.0011027472497177272
1904,discourage,35,0.0021442307633400253
1904,compel,135,0.008270604372882955
1904,forbid,77,0.0047173076793480566
1904,confine,97,0.005942582401256642
1904,govern,70,0.004288461526680051
1904,prohibit,30,0.0018379120828628788
1904,preclude,7,0.00042884615266800506
1904,allow,294,0.018011538412056213
1904,freedom,150,0.009189560414314395
1904,create,140,0.008576923053360101
1904,variability,1,6.12637360954293e-05
1904,autonomy,1,6.12637360954293e-05
1904,openness,1,6.12637360954293e-05
1904,leeway,3,0.0001837912082862879
1904,flexibility,4,0.0002450549443817172
1904,broadmindedness,0,0.0
1904,transformatory,0,0.0
1904,customize,0,0.0
1904,subjectivities,0,0.0
1904,modify,34,0.002082967027244596
1904,limitless,4,0.0002450549443817172
1904,empower,5,0.00030631868047714645
1904,adaptiveness,0,0.0
1904,pluralism,0,0.0
1904,personalize,0,0.0
1904,encourage,52,0.0031857142769623234
1904,diverse,13,0.0007964285692405808
1905,urban,10,0.0004933664415106683
1905,choose,254,0.012531507614370975
1905,get,3224,0.15906134074303946
1905,feel,1544,0.07617577856924719
1905,individual,523,0.02580306489100795
1905,self,109,0.005377694212466285
1905,unique,49,0.0024174955634022745
1905,child,1384,0.0682819155050765
1905,rural,32,0.0015787726128341385
1905,obliged,0,0.0
1905,give,3064,0.1511674776788688
1905,act,502,0.024766995363835552
1905,obedience,35,0.0017267825452873392
1905,authority,233,0.011495438087198571
1905,belong,344,0.016971805587966987
1905,pray,155,0.007647179843415359
1905,restrain,35,0.0017267825452873392
1905,prevent,161,0.007943199708321759
1905,comply,16,0.0007893863064170692
1905,constrain,14,0.0006907130181149356
1905,uniformity,13,0.0006413763739638688
1905,adhere,16,0.0007893863064170692
1905,enforce,47,0.002318822275100141
1905,proscribe,4,0.0001973465766042673
1905,abide,15,0.0007400496622660025
1905,dictate,29,0.0014307626803809381
1905,circumscribe,5,0.00024668322075533413
1905,impose,56,0.0027628520724597423
1905,uphold,27,0.0013320893920788044
1905,discourage,28,0.0013814260362298712
1905,compel,129,0.006364427095487621
1905,forbid,92,0.004538971261898148
1905,confine,82,0.0040456048203874806
1905,govern,66,0.003256218513970411
1905,prohibit,20,0.0009867328830213365
1905,preclude,8,0.0003946931532085346
1905,allow,302,0.014899666533622184
1905,freedom,164,0.008091209640774961
1905,create,173,0.008535239438134562
1905,variability,4,0.0001973465766042673
1905,autonomy,3,0.0001480099324532005
1905,openness,2,9.867328830213365e-05
1905,leeway,0,0.0
1905,flexibility,6,0.000296019864906401
1905,broadmindedness,0,0.0
1905,transformatory,0,0.0
1905,customize,0,0.0
1905,subjectivities,0,0.0
1905,modify,57,0.0028121887166108095
1905,limitless,12,0.000592039729812802
1905,empower,9,0.00044402979735960144
1905,adaptiveness,1,4.933664415106683e-05
1905,pluralism,5,0.00024668322075533413
1905,personalize,0,0.0
1905,encourage,48,0.002368158919251208
1905,diverse,20,0.0009867328830213365
1906,urban,6,0.0003331131085560102
1906,choose,239,0.013269005490814407
1906,get,2642,0.14668080546749648
1906,feel,1297,0.0720079502995242
1906,individual,286,0.015878391507836483
1906,self,49,0.002720423719874083
1906,unique,41,0.0022762729084660695
1906,child,723,0.04014012958099923
1906,rural,30,0.0016655655427800509
1906,obliged,0,0.0
1906,give,2911,0.16161537650109095
1906,act,470,0.026093860170220796
1906,obedience,27,0.0014990089885020459
1906,authority,303,0.016822211982078516
1906,belong,204,0.011325845690904347
1906,pray,76,0.004219432708376129
1906,restrain,68,0.0037752818969681154
1906,prevent,233,0.012935892382258396
1906,comply,11,0.0006107073656860187
1906,constrain,11,0.0006107073656860187
1906,uniformity,12,0.0006662262171120204
1906,adhere,20,0.001110377028520034
1906,enforce,42,0.0023317917598920713
1906,proscribe,1,5.55188514260017e-05
1906,abide,14,0.0007772639199640238
1906,dictate,24,0.0013324524342240409
1906,circumscribe,8,0.0004441508114080136
1906,impose,70,0.0038863195998201185
1906,uphold,19,0.0010548581770940322
1906,discourage,36,0.0019986786513360613
1906,compel,159,0.008827497376734269
1906,forbid,79,0.004385989262654134
1906,confine,73,0.0040528761540981235
1906,govern,67,0.0037197630455421135
1906,prohibit,21,0.0011658958799460357
1906,preclude,11,0.0006107073656860187
1906,allow,410,0.022762729084660697
1906,freedom,89,0.004941177776914151
1906,create,136,0.007550563793936231
1906,variability,1,5.55188514260017e-05
1906,autonomy,4,0.0002220754057040068
1906,openness,0,0.0
1906,leeway,1,5.55188514260017e-05
1906,flexibility,3,0.0001665565542780051
1906,broadmindedness,0,0.0
1906,transformatory,0,0.0
1906,customize,0,0.0
1906,subjectivities,0,0.0
1906,modify,35,0.0019431597999100593
1906,limitless,4,0.0002220754057040068
1906,empower,3,0.0001665565542780051
1906,adaptiveness,0,0.0
1906,pluralism,0,0.0
1906,personalize,0,0.0
1906,encourage,77,0.004274951559802131
1906,diverse,9,0.0004996696628340153
1907,urban,12,0.0005826130779157599
1907,choose,270,0.0131087942531046
1907,get,4561,0.22144152069781511
1907,feel,1525,0.07404041198512783
1907,individual,268,0.013011692073451974
1907,self,96,0.0046609046233260796
1907,unique,21,0.00101957288635258
1907,child,1421,0.06899109864319125
1907,rural,40,0.0019420435930525334
1907,obliged,0,0.0
1907,give,3275,0.15900481918117615
1907,act,600,0.029130653895788
1907,obedience,34,0.0016507370540946532
1907,authority,258,0.012526181175188838
1907,belong,293,0.014225469319109806
1907,pray,87,0.00422394481488926
1907,restrain,45,0.0021847990421841
1907,prevent,221,0.010729790851615247
1907,comply,26,0.0012623283354841466
1907,constrain,10,0.00048551089826313334
1907,uniformity,7,0.00033985762878419333
1907,adhere,16,0.0007768174372210133
1907,enforce,57,0.0027674121200998597
1907,proscribe,0,0.0
1907,abide,13,0.0006311641677420733
1907,dictate,25,0.0012137772456578331
1907,circumscribe,0,0.0
1907,impose,97,0.0047094557131523935
1907,uphold,26,0.0012623283354841466
1907,discourage,70,0.003398576287841933
1907,compel,149,0.007234112384120687
1907,forbid,81,0.00393263827593138
1907,confine,86,0.004175393725062947
1907,govern,74,0.0035927806471471864
1907,prohibit,34,0.0016507370540946532
1907,preclude,10,0.00048551089826313334
1907,allow,424,0.02058566208635685
1907,freedom,119,0.005777579689331286
1907,create,149,0.007234112384120687
1907,variability,1,4.855108982631333e-05
1907,autonomy,7,0.00033985762878419333
1907,openness,4,0.00019420435930525331
1907,leeway,1,4.855108982631333e-05
1907,flexibility,3,0.00014565326947893999
1907,broadmindedness,0,0.0
1907,transformatory,0,0.0
1907,customize,0,0.0
1907,subjectivities,0,0.0
1907,modify,43,0.0020876968625314733
1907,limitless,9,0.00043695980843682
1907,empower,4,0.00019420435930525331
1907,adaptiveness,0,0.0
1907,pluralism,0,0.0
1907,personalize,0,0.0
1907,encourage,85,0.004126842635236634
1907,diverse,7,0.00033985762878419333
1908,urban,1,5.683536159793756e-05
1908,choose,196,0.011139730873195763
1908,get,3515,0.1997762960167505
1908,feel,1377,0.07826229292036002
1908,individual,320,0.018187315711340017
1908,self,64,0.003637463142268004
1908,unique,32,0.001818731571134002
1908,child,1180,0.06706572668556632
1908,rural,41,0.00233024982551544
1908,obliged,0,0.0
1908,give,2729,0.1551037018007716
1908,act,438,0.024893888379896652
1908,obedience,17,0.0009662011471649385
1908,authority,210,0.011935425935566887
1908,belong,204,0.011594413765979262
1908,pray,114,0.006479231222164881
1908,restrain,48,0.002728097356701003
1908,prevent,177,0.010059859002834948
1908,comply,15,0.0008525304239690634
1908,constrain,13,0.0007388597007731883
1908,uniformity,14,0.0007956950623711259
1908,adhere,18,0.001023036508762876
1908,enforce,62,0.003523792419072129
1908,proscribe,5,0.00028417680798968777
1908,abide,26,0.0014777194015463766
1908,dictate,35,0.0019892376559278147
1908,circumscribe,6,0.0003410121695876254
1908,impose,56,0.0031827802494845034
1908,uphold,29,0.0016482254863401894
1908,discourage,43,0.0024439205487113147
1908,compel,127,0.00721809092293807
1908,forbid,75,0.004262652119845317
1908,confine,70,0.003978475311855629
1908,govern,62,0.003523792419072129
1908,prohibit,33,0.0018755669327319396
1908,preclude,5,0.00028417680798968777
1908,allow,302,0.01716427920257714
1908,freedom,98,0.005569865436597881
1908,create,171,0.009718846833247323
1908,variability,1,5.683536159793756e-05
1908,autonomy,3,0.0001705060847938127
1908,openness,1,5.683536159793756e-05
1908,leeway,0,0.0
1908,flexibility,2,0.00011367072319587512
1908,broadmindedness,0,0.0
1908,transformatory,0,0.0
1908,customize,0,0.0
1908,subjectivities,0,0.0
1908,modify,42,0.0023870851871133775
1908,limitless,9,0.000511518254381438
1908,empower,10,0.0005683536159793755
1908,adaptiveness,0,0.0
1908,pluralism,0,0.0
1908,personalize,0,0.0
1908,encourage,63,0.003580627780670066
1908,diverse,8,0.0004546828927835005
1909,urban,14,0.00045430827022775126
1909,choose,458,0.014862370554593576
1909,get,6095,0.19778635050272456
1909,feel,2780,0.09021264223093917
1909,individual,354,0.011487509118615995
1909,self,175,0.00567885337784689
1909,unique,38,0.001233122447761039
1909,child,2029,0.06584224859229337
1909,rural,41,0.0013304742199527
1909,obliged,0,0.0
1909,give,4938,0.16024101702747398
1909,act,975,0.03163932596228981
1909,obedience,40,0.0012980236292221463
1909,authority,416,0.013499445743910321
1909,belong,443,0.01437561169363527
1909,pray,178,0.005776205150038551
1909,restrain,76,0.002466244895522078
1909,prevent,254,0.00824245004556063
1909,comply,23,0.0007463635868027341
1909,constrain,16,0.0005192094516888586
1909,uniformity,13,0.00042185767949719753
1909,adhere,10,0.0003245059073055366
1909,enforce,84,0.002725849621366507
1909,proscribe,1,3.245059073055366e-05
1909,abide,31,0.0010059683126471635
1909,dictate,44,0.001427825992144361
1909,circumscribe,5,0.0001622529536527683
1909,impose,87,0.0028232013935581683
1909,uphold,32,0.0010384189033777172
1909,discourage,66,0.0021417389882165414
1909,compel,253,0.008209999454830075
1909,forbid,135,0.004380829748624744
1909,confine,114,0.003699367343283117
1909,govern,115,0.0037318179340136703
1909,prohibit,20,0.0006490118146110732
1909,preclude,18,0.0005841106331499659
1909,allow,405,0.013142489245874231
1909,freedom,234,0.0075934382309495565
1909,create,312,0.010124584307932743
1909,variability,49,0.0015900789457971292
1909,autonomy,2,6.490118146110732e-05
1909,openness,5,0.0001622529536527683
1909,leeway,3,9.735177219166098e-05
1909,flexibility,4,0.00012980236292221465
1909,broadmindedness,0,0.0
1909,transformatory,0,0.0
1909,customize,0,0.0
1909,subjectivities,0,0.0
1909,modify,63,0.00204438721602488
1909,limitless,7,0.00022715413511387563
1909,empower,6,0.00019470354438332196
1909,adaptiveness,1,3.245059073055366e-05
1909,pluralism,0,0.0
1909,personalize,0,0.0
1909,encourage,97,0.003147707300863705
1909,diverse,15,0.00048675886095830487
1910,urban,4,0.00020553717139744725
1910,choose,283,0.014541754876369392
1910,get,3717,0.19099541652107785
1910,feel,1562,0.08026226543070314
1910,individual,406,0.020862022896840894
1910,self,83,0.00426489630649703
1910,unique,43,0.002209524592522558
1910,child,1092,0.0561116477915031
1910,rural,13,0.0006679958070417035
1910,obliged,0,0.0
1910,give,2979,0.15307380839824883
1910,act,644,0.033091484594989
1910,obedience,35,0.0017984502497276633
1910,authority,213,0.010944854376914065
1910,belong,226,0.011612850183955768
1910,pray,149,0.007656259634554909
1910,restrain,46,0.0023636774710706432
1910,prevent,208,0.010687932912667257
1910,comply,8,0.0004110743427948945
1910,constrain,16,0.000822148685589789
1910,uniformity,11,0.0005652272213429799
1910,adhere,15,0.0007707643927404272
1910,enforce,73,0.0037510533780034123
1910,proscribe,0,0.0
1910,abide,16,0.000822148685589789
1910,dictate,34,0.0017470659568783013
1910,circumscribe,9,0.00046245863564425626
1910,impose,66,0.003391363328057879
1910,uphold,20,0.0010276858569872361
1910,discourage,59,0.0030316732781123464
1910,compel,150,0.007707643927404271
1910,forbid,117,0.006011962263375332
1910,confine,90,0.004624586356442562
1910,govern,84,0.0043162805993463916
1910,prohibit,16,0.000822148685589789
1910,preclude,6,0.00030830575709617084
1910,allow,314,0.01613466795469961
1910,freedom,158,0.008118718270199166
1910,create,151,0.007759028220253633
1910,variability,16,0.000822148685589789
1910,autonomy,2,0.00010276858569872363
1910,openness,2,0.00010276858569872363
1910,leeway,1,5.1384292849361814e-05
1910,flexibility,7,0.00035969004994553265
1910,broadmindedness,0,0.0
1910,transformatory,0,0.0
1910,customize,0,0.0
1910,subjectivities,0,0.0
1910,modify,68,0.0034941319137566026
1910,limitless,6,0.00030830575709617084
1910,empower,5,0.00025692146424680903
1910,adaptiveness,0,0.0
1910,pluralism,1,5.1384292849361814e-05
1910,personalize,0,0.0
1910,encourage,86,0.004419049185045116
1910,diverse,11,0.0005652272213429799
1911,urban,4,0.00017252801855021255
1911,choose,291,0.012551413349527963
1911,get,5108,0.22031827968862142
1911,feel,1900,0.08195080881135096
1911,individual,302,0.013025865400541048
1911,self,92,0.003968144426654888
1911,unique,40,0.0017252801855021254
1911,child,1352,0.058314470269971844
1911,rural,12,0.0005175840556506376
1911,obliged,0,0.0
1911,give,3877,0.1672227819797935
